איזור גידול,סוג חלקה,אורגני,מספר חלקה ,_id,שם חלקת אם,שם חלקה מפורט,שטח ברוטו (דונם),מגוף השקייה,מקור מים,דונם לגידול שלחין,תיאור מיקום מדוייק,אזור פיצוי בצורת,אחוז בצורת,איזור ביטוח קנט,מספר משרד החקלאות,מספר חלקה ישן,SHAPE_Length,מרכז שדה קו-רוחב,מרכז שדה קו-אורך,OBJECTID *,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,חורף 2018,קיץ 2018,2019,2019 - קיץ,2020,2021,2022,2023,2024,פתיחת חלקה בביאקם 2019,,דוררת,גרב אבקי,אבנים,רגישות לקרה,חיטוי אדיגן,תאריך אחרון לחיטוי,התאמה לריסוס אווירי,הרכב הקרקע,ניקוז,רוחות,גשם,"אפיון סביבה ונוף:
מגבלות שהוטלו ע""י המשרד לאיכות הסביבה / נציבות המים / הרשות לשמירת הטבע ","נכסי טבע ונוף בסביבה
(צומח,חי,אתרים היסטוריים וארכאולוגים)",פוריות ,התאמת הקרקע לגידול ,התאמת מי השקיה לגידול,עשבים רעים,"הדברת עשבים
(חומרים / שיטות)",שאריות חומרי הדברת עשבים,מזיקים ומחלות בגידולים קודמים (בגידול ב 2017),מכשולים בחלקה ובסביבתה,זבלים אורגניים,נזק מבעלי חים,נזק מגידולים שכנים,בטיחות עובדים ,"גורמים מיקרוביאליים
(רמת הסיכון)",ינבוט,עלקת מצרית,דטורה,סיכונים לאורגני,type
בית קמה,שלחין,רגיל,167,167,רוחמה מזרח,רוחמה מזרח,101,81,"שפד""ן בית קמה",101,,ד7,100,בית קמה דרום - 6,42749,165,1376.548575,596003.4751,175747.9527,43,,,,,,,,אפונה,"תפו""א / מללי",חיטה ב',"תפו""א / מללי",חיטה א',גזר+כרב נח,חיטה ב',"תפו""א",חיטה א',חיטה ב',,שעורה,,"תפו""א",חיטה א',,,,פתוח,חיטה ב',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,166,166,רוחמה מערב,רוחמה מערב,15,,,15,,ד7,100,בית קמה דרום - 6,42749,165,518.703721,595998.5507,174977.386,370,,,,,,,,אפונה,חיטה א',חיטה ב',כרב נח,חיטה א',חיטה ב',,חיטה א',חיטה ב',שעורה,,כרב נח,,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,166,166,רוחמה מערב,רוחמה מערב,164,82,"שפד""ן בית קמה",164,,ד7,100,בית קמה דרום - 6,42749,165,1820.755384,596258.6591,175155.0655,371,,,,,,,,אפונה,"תפו""א",חיטה ב',"תפו""א / מללי",חיטה א',חיטה ב',גזר/מללי,חיטה א',חיטה ב',שעורה,,"תפו""א",,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,165,165,רוחמה פלחה,רוחמה פלחה,45,,,45,,ד7,100,בית קמה דרום - 6,42749,165,1016.044906,596181.5702,175567.3127,377,,,,,,,,אפונה,חיטה א',חיטה ב',כרב נח,חיטה א',חיטה ב',אפונה,חיטה א',חיטה ב',שעורה,,כרב נח,,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,165,165,רוחמה פלחה,רוחמה פלחה,103,,,103,,ד7,100,בית קמה דרום - 6,42749,165,1688.950155,596424.9852,175725.426,378,,,,,,,,אפונה,חיטה א',חיטה ב',"תפו""א / מללי",חיטה א',חיטה ב'+כרב נח,חיטה ב'+אפונה,חיטה א',חיטה ב',שעורה,,כרב נח,,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,165,165,רוחמה פלחה,רוחמה פלחה,12,,,12,,ד7,100,בית קמה דרום - 6,42749,165,488.264785,596082.0809,175413.8425,375,,,,,,,,אפונה,חיטה א',חיטה ב',"תפו""א / מללי",חיטה א',חיטה ב',,חיטה א',חיטה ב',שעורה,,כרב נח,,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
משמר הנגב,מטעים,רגיל,2010,2010,רימונים,רימונים,515,,מאגר רהט,515,,ד7,100,משמר הנגב צפון  - 1,<Null>,2010,3232.555716,587738.6131,172967.3706,435,,,,,,,"תפו""א",חיטה א',חיטה ב',רימונים,רימונים,רימונים,רימונים,רימונים,רימונים,רימונים,רימונים,רימונים,רימונים,,רימונים,רימונים,רימונים,רימונים,רימונים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,182,182-1,שובלים דרום,שובלים דרום - 1,84,71,"שפד""ן בית קמה",84,,ד7,100,בית קמה דרום - 6,42904,182,1251.815991,595080.4853,175557.315,47,,,,חיטה ב',חומוס,"תפו""א / מללי",חיטה א',חיטה ב',חיטה ב',אפונה,"תפו""א",גזר,חיטה א' + כרב נח,שעורה,"תפו""א / מללי",חיטה א',חיטה ב',,שעורה,,"תפו""א",חיטה א',חימצה,,,פתוח,חיטה ב',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,182,182-2,שובלים דרום,שובלים דרום - 2,81,72,"שפד""ן בית קמה",81,,ד7,100,בית קמה דרום - 6,42864,182,1214.43394,595276.621,175207.1635,246,,,,חיטה ב',חומוס,"תפו""א / מללי",חיטה א',חיטה ב',חיטה ב',אפונה,"תפו""א",גזר + חיטה א',חיטה א' + כרב נח + חיטה ב',שעורה,"תפו""א",חיטה א',חיטה ב',,שעורה,,"תפו""א",חיטה א',חימצה,,,פתוח,חיטה ב',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,182,182-3,שובלים דרום,שובלים דרום - 3,87,73,"שפד""ן בית קמה",87,,ד7,100,בית קמה דרום - 6,42862,182,1243.493542,595474.6694,174858.0816,244,,,,חיטה ב',חומוס,"תפו""א / מללי",חיטה א',חיטה ב',חיטה ב',אפונה,"תפו""א",חיטה א',חיטה ב',שעורה,"תפו""א",חיטה א',חיטה ב',,שעורה,,"תפו""א",חיטה א',חימצה,,,פתוח,חיטה ב',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,181,181-1,שובלים מרכז,שובלים מרכז - 1,69,71,"שפד""ן בית קמה",70,,ד7,100,בית קמה דרום - 6,42903,181,1174.279436,595209.1366,175705.5842,46,,,,"תפו""א ",סלרי / מללי,חיטה א',שמיר,חיטה א',"תפו""א",חיטה א',חיטה ב',שעורה,"תפו""א/מללי",חיטה א',חיטה ב',שעורה,"תפו""א",שומשום,חיטה א',,חיטה ב',שעורה,,,,נפתח (מזרע 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,181,181-2,שובלים מרכז,שובלים מרכז - 2,63,72,"שפד""ן בית קמה",63,,ד7,100,בית קמה דרום - 6,42861,181,1118.411009,595410.4895,175353.4618,243,,,,"תפו""א ",סלרי / מללי,חיטה א',חיטה ב',גזר,"תפו""א",חיטה א',חיטה ב',שעורה,"תפו""א/מללי",חיטה א',חיטה ב',שעורה,"תפו""א",,חיטה א',,חיטה ב',שעורה,,,,נפתח (מזרע 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,181,181-3,שובלים מרכז,שובלים מרכז - 3,68,73,"שפד""ן בית קמה",65,,ד7,100,בית קמה דרום - 6,42851,181,1173.874365,595614.0912,174999.7654,225,,,,"תפו""א ",סלרי / מללי,חיטה א',חיטה ב',גזר,"תפו""א",חיטה א',חיטה ב',שעורה,"תפו""א/מללי",חיטה א',חיטה ב',שעורה,"תפו""א",,חיטה א',,חיטה ב',שעורה,,,,נפתח (מזרע 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,185,185,שובלים פלחה,שובלים פלחה,33,,,33,,ד7,100,בית קמה דרום - 6,<Null>,185,2172.537758,595063.5679,174595.9664,130,,,,,,,,חיטה,תלתן,אפונה,כרב נח,חיטה א',חיטה ב',אפונה,חיטה א',חיטה ב',שעורה,,כרב נח,,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,185,185,שובלים פלחה,שובלים פלחה,8,,,8,,ד7,100,בית קמה דרום - 6,42937,185,439.448805,595134.4759,174673.6069,159,,,,,,,,"תפו""א / מללי",לא רשום,אפונה,חיטה א',לא רשום,לא רשום,שעורה,חיטה א',חיטה ב',שעורה,,כרב נח,,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,185,185,שובלים פלחה,שובלים פלחה,14,,,14,,ד7,100,בית קמה דרום - 6,42907,185,555.440157,595525.409,174568.8761,50,,,,,,,,חיטה,חיטה,אפונה,כרב נח,חיטה א',חיטה ב',שעורה,חיטה א',חיטה ב',שעורה,,כרב נח,,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,180,180-1,שובלים צפון,שובלים צפון - 1,75,71,"שפד""ן בית קמה",62,,ד7,100,בית קמה דרום - 6,42902,180,1212.053586,595330.3237,175841.3532,45,,,,חיטה,גזר,סלרי / מללי,חיטה א',"תפו""א",סלרי / מללי,חיטה א',חיטה ב',חיטה ג',"תפו""א/מללי",חיטה א',חיטה ב',חימצה,"תפו""א",אבטיח,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,180,180-2,שובלים צפון,שובלים צפון - 2,69,72,"שפד""ן בית קמה",61,,ד7,100,בית קמה דרום - 6,42853,180,1152.393747,595534.3079,175485.279,228,,,,חיטה,גזר,סלרי / מללי,חיטה א',"תפו""א + חיטה ב'","(סלרי / מללי) + תפו""א",סלרי + חיטה א',חיטה א' + חיטה ב',חיטה ב' + חיטה ג',"תפו""א/מללי",חיטה א',חיטה ב',חימצה,"תפו""א",אבטיח,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,180,180-3,שובלים צפון,שובלים צפון - 3,77,73,"שפד""ן בית קמה",61,,ד7,100,בית קמה דרום - 6,42858,180,1243.678985,595739.9401,175126.1016,240,,,,חיטה,גזר,סלרי / מללי,חיטה א',חיטה ב',"תפו""א",סלרי,חיטה א',חיטה ב',"תפו""א/מללי",חיטה א',חיטה ב',חימצה,"תפו""א",אבטיח,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
